,url,website,year,month,day,length
707,https://www.wired.com/2015/04/mashing-human-smarts-ai-unlock-computer-vision/,Wired,2015,4,29,734.0
708,https://www.wired.com/2015/04/computers-can-now-tell-feel-face/,Wired,2015,4,22,1089.0
709,https://www.wired.com/2015/04/jeff-dean/,Wired,2015,4,21,758.0
710,https://www.wired.com/2015/04/kasisto-and-moneystream/,Wired,2015,4,15,1203.0
711,https://www.wired.com/2015/04/ex-machina-turing-bechdel-test/,Wired,2015,4,9,1915.0
712,https://www.wired.com/story/google-robot-personalities/,Wired,2015,4,1,588.0
713,https://www.wired.com/2015/03/orbital-insight/,Wired,2015,3,16,612.0
714,https://www.wired.com/2015/03/future-news-robots-writing-audiences-one/,Wired,2015,3,6,689.0
715,https://www.wired.com/2015/02/google-ai-plays-atari-like-pros/,Wired,2015,2,25,658.0
716,https://www.wired.com/2015/02/luka/,Wired,2015,2,23,733.0
717,https://www.wired.com/2015/02/luminoso/,Wired,2015,2,12,386.0
718,https://www.wired.com/story/robot-propaganda/,Wired,2015,2,5,874.0
719,https://www.wired.com/2015/01/kimera-systems/,Wired,2015,1,26,999.0
720,https://www.wired.com/2015/01/persado/,Wired,2015,1,22,588.0
721,https://www.wired.com/2015/01/karpathy/,Wired,2015,1,21,791.0
722,https://www.wired.com/2015/01/facebook-open-sources-trove-ai-tools/,Wired,2015,1,16,447.0
723,https://www.wired.com/2015/01/ai-arrived-really-worries-worlds-brightest-minds/,Wired,2015,1,16,1067.0
724,https://www.wired.com/2015/01/elon-musk-ai-safety/,Wired,2015,1,15,336.0
725,https://www.wired.com/story/computers-digital-footprints-judge-better/,Wired,2015,1,12,557.0
726,https://www.wired.com/2015/01/virtual-email-assistant/,Wired,2015,1,12,721.0
727,https://www.wired.com/2015/01/dato-machine-learning/,Wired,2015,1,8,506.0
728,https://www.wired.com/story/simple-pictures-ai/,Wired,2015,1,6,1470.0
729,https://www.wired.com/story/artificial-intelligence-1/,Wired,2014,12,3,525.0
730,https://www.wired.com/2014/12/googlers-quest-teach-machines-understand-emotions/,Wired,2014,12,2,1439.0
731,https://www.wired.com/story/your-job-automated/,Wired,2014,11,30,3292.0
732,https://www.wired.com/2014/11/algorithms-great-can-also-ruin-lives/,Wired,2014,11,19,1115.0
733,https://www.wired.com/2014/11/ai-magic/,Wired,2014,11,18,488.0
734,https://www.wired.com/story/magic-tricks-artificial-intelligence/,Wired,2014,11,17,397.0
735,https://www.wired.com/story/which-movie-ai-are-you/,Wired,2014,11,3,244.0
736,https://www.wired.com/story/ai-from-russia-with-love/,Wired,2014,11,3,192.0
737,https://www.wired.com/2014/08/robobrain/,Wired,2014,8,25,1194.0
738,https://www.wired.com/2014/08/deep-learning-yann-lecun/,Wired,2014,8,14,2018.0
739,https://www.wired.com/2014/08/ibm-unveils-a-brain-like-chip-with-4000-processor-cores/,Wired,2014,8,7,1452.0
740,https://www.wired.com/2014/07/jobs-dreamed/,Wired,2014,7,25,597.0
741,https://www.wired.com/story/how-real-are-extants-robots/,Wired,2014,7,18,1372.0
742,https://www.wired.com/2014/07/microsoft-adam/,Wired,2014,7,14,1390.0
743,https://www.wired.com/2014/07/cadieu/,Wired,2014,7,3,729.0
744,https://www.wired.com/2014/06/curalate/,Wired,2014,6,23,1066.0
745,https://www.wired.com/2014/06/beyond-the-turing-test/,Wired,2014,6,12,942.0
746,https://www.wired.com/2014/06/the-future-of-computer-intelligence-is-everything-but-artificial/,Wired,2014,6,11,1008.0
747,https://www.wired.com/2014/06/trust-robots-2/,Wired,2014,6,10,1032.0
748,https://www.wired.com/2014/06/turing-test-not-so-fast/,Wired,2014,6,9,889.0
749,https://www.wired.com/2014/06/ai-healthcare/,Wired,2014,6,2,1583.0
750,https://www.wired.com/story/singularity-on-screen/,Wired,2014,5,19,382.0
751,https://www.wired.com/2014/05/andrew-ng-baidu/,Wired,2014,5,16,1048.0
752,https://www.wired.com/2014/04/anki-new-cars-tracks/,Wired,2014,4,16,442.0
753,https://www.wired.com/2014/04/underwire-0401-funnycomputer/,Wired,2014,4,1,1244.0
754,https://www.wired.com/2014/03/tech-time-warp-homer-simpson/,Wired,2014,3,28,368.0
755,https://www.wired.com/story/falling-in-love-with-an-operating-system/,Wired,2014,3,12,913.0
756,https://www.wired.com/2014/02/her-artificial-intelligence-love/,Wired,2014,2,28,888.0
757,https://www.wired.com/2014/02/halting-problem/,Wired,2014,2,5,1602.0
758,https://www.wired.com/story/eterni-life-after-death-ai/,Wired,2014,2,5,1936.0
759,https://www.wired.com/2014/01/google-buying-way-making-brain-irrelevant/,Wired,2014,1,27,768.0
760,https://www.wired.com/2014/01/geoffrey-hinton-deep-learning/,Wired,2014,1,16,1807.0
761,https://www.wired.com/story/emospark/,Wired,2014,1,3,524.0
762,https://www.wired.com/2013/12/tech-time-warp-att-flight-info/,Wired,2013,12,27,553.0
763,https://www.wired.com/2013/12/tech-time-warp-week-sam/,Wired,2013,12,20,644.0
764,https://www.wired.com/2013/12/facebook-yann-lecun-qa/,Wired,2013,12,12,1667.0
765,https://www.wired.com/story/virtual-assistant-ai-love/,Wired,2013,12,9,2032.0
766,https://www.wired.com/2013/11/robot-restaurant/,Wired,2013,11,15,1725.0
767,https://www.wired.com/2013/10/captcha-busted/,Wired,2013,10,28,917.0
768,https://www.wired.com/2013/10/sentiment-analysis-deep-learning/,Wired,2013,10,23,1193.0
769,https://www.wired.com/2013/10/tech-time-warp-of-the-week-jim-henson-builds-snarky-robot-for-att/,Wired,2013,10,11,932.0
770,https://www.wired.com/2013/10/nasent-deep-learning/,Wired,2013,10,10,747.0
771,https://www.wired.com/story/digital-humanitarianism/,Wired,2013,9,30,3426.0
772,https://www.wired.com/2013/09/tech-time-warp-shakey-robot/,Wired,2013,9,27,841.0
773,https://www.wired.com/2013/07/ai-apps-trend/,Wired,2013,7,16,1330.0
774,https://www.wired.com/2013/07/software-is-still-king-hardware-is-just-coming-along-for-the-ride/,Wired,2013,7,8,2181.0
775,https://www.wired.com/2013/06/yoshua-bengio/,Wired,2013,6,27,1039.0
776,https://www.wired.com/2013/06/andrew-ng/,Wired,2013,6,17,890.0
777,https://www.wired.com/2013/05/neuro-artificial-intelligence/,Wired,2013,5,7,1749.0
778,https://www.wired.com/2013/04/robot-baseball/,Wired,2013,4,26,418.0
779,https://www.wired.com/2013/04/kurzweil-google-ai/,Wired,2013,4,25,1669.0
780,https://www.wired.com/2013/04/turing/,Wired,2013,4,16,244.0
781,https://www.wired.com/2013/04/baidu-research-lab/,Wired,2013,4,12,785.0
782,https://www.wired.com/2013/04/barcode-killer/,Wired,2013,4,4,271.0
783,https://www.wired.com/story/predicting-artificial-intelligence/,Wired,2013,3,30,1100.0
784,https://www.wired.com/2013/03/hakitzu-gaming-learning/,Wired,2013,3,26,782.0
785,https://www.wired.com/story/ibm-watson-medical-doctor/,Wired,2013,2,11,870.0
786,https://www.wired.com/2012/08/kinect-home-computer-vision/,Wired,2012,8,28,917.0
787,https://www.wired.com/2012/08/google-adds-siri-like-qa-to-app-merges-gmail-with-web-search/,Wired,2012,8,8,942.0
788,https://www.wired.com/2012/08/next-gen-siri-will-teach-kids-to-code-in-new-game/,Wired,2012,8,1,687.0
789,https://www.wired.com/2012/07/board-game-artificial-intelligence/,Wired,2012,7,10,383.0
790,https://www.wired.com/2012/06/robocup-videos/,Wired,2012,6,28,206.0
791,https://www.wired.com/2012/06/google-x-neural-network/,Wired,2012,6,26,614.0
792,https://www.wired.com/2012/06/flawed-turing-test/,Wired,2012,6,19,432.0
793,https://www.wired.com/2012/06/pass-turing-ai-test/,Wired,2012,6,19,863.0
794,https://www.wired.com/2012/06/computer-music-evolution/,Wired,2012,6,19,750.0
795,https://www.wired.com/story/turing-test/,Wired,2012,6,19,862.0
796,https://www.wired.com/story/the-dangers-of-an-ai-smarter-than-us/,Wired,2012,5,17,1118.0
797,https://www.wired.com/2012/05/robot-overlords/,Wired,2012,5,15,818.0
798,https://www.wired.com/2012/04/can-an-algorithm-write-a-better-news-story-than-a-human-reporter/,Wired,2012,4,24,2835.0
799,https://www.wired.com/2012/03/robot-hand-communication/,Wired,2012,3,16,364.0
800,https://www.wired.com/2011/10/foolproof-and-incapable-of-error-rip-john-mccarthy/,Wired,2011,10,26,206.0
801,https://www.wired.com/2011/07/artificial-intelligence-gaming/,Wired,2011,7,20,1110.0
802,https://www.wired.com/2011/07/human-android-brain-response/,Wired,2011,7,19,543.0
803,https://www.wired.com/2011/04/are-you-there-skynet-its-me-kristen/,Wired,2011,4,20,349.0
804,https://www.wired.com/2011/04/robot-scientist-language/,Wired,2011,4,13,654.0
805,https://www.wired.com/story/david-eagleman-the-human-brain-runs-on-conflict/,Wired,2011,4,7,766.0
806,https://www.wired.com/story/ai-drivers-not-wanted/,Wired,2011,1,28,1718.0
807,https://www.wired.com/story/david-rowan-predictions-2011/,Wired,2011,1,11,907.0
808,https://www.wired.com/story/artificial-intelligence/,Wired,2011,1,10,2092.0
809,https://www.wired.com/2010/11/digital-organism-evolution/,Wired,2010,11,29,609.0
810,https://www.wired.com/2010/07/robot-scientist/,Wired,2010,7,22,856.0
811,https://www.wired.com/2010/06/5-mash-ups-of-music-and-artificial-intelligence/,Wired,2010,6,5,952.0
812,https://www.wired.com/2010/03/virtual-musicians-real-performances/,Wired,2010,3,2,1296.0
813,https://www.wired.com/2009/04/newtonai/,Wired,2009,4,2,938.0
814,https://www.wired.com/2009/04/robotscientist/,Wired,2009,4,2,781.0
815,https://www.wired.com/2009/04/minduploadwiki/,Wired,2009,4,1,217.0
816,https://www.wired.com/2009/03/gobrain/,Wired,2009,3,10,1434.0
817,https://www.wired.com/2008/08/military-ai-cou/,Wired,2008,8,14,179.0
818,https://www.wired.com/2008/06/everything-you-7/,Wired,2008,6,2,154.0
819,https://www.wired.com/2008/05/will-the-singul/,Wired,2008,5,30,794.0
820,https://www.wired.com/2008/03/ff-kurzweil/,Wired,2008,3,24,3836.0
821,https://www.wired.com/2007/08/fine-were-simul/,Wired,2007,8,15,145.0
822,https://www.wired.com/2007/07/the-game-of-che/,Wired,2007,7,20,219.0
823,https://www.wired.com/2007/05/poker-bots-lear/,Wired,2007,5,30,259.0
